1606163880.0,18372.78000000,18377.04000000,18362.74000000,18362.75000000,16.11941700,1606163939999,296104.26103638,700,9.26876400,170278.10933382,0
1606163940.0,18362.75000000,18367.04000000,18345.52000000,18365.37000000,68.56017300,1606163999999,1258272.74990049,1741,36.86964300,676584.98689921,0
1606164000.0,18365.37000000,18387.61000000,18348.49000000,18377.79000000,31.92066300,1606164059999,586444.98152739,939,14.26496100,262080.29026684,0
1606164060.0,18377.78000000,18383.50000000,18367.98000000,18368.87000000,26.80506600,1606164119999,492616.12285667,569,3.49315300,64193.12048943,0
1606164120.0,18368.87000000,18368.88000000,18354.42000000,18355.29000000,16.17397300,1606164179999,296974.13966316,552,7.03782700,129219.59503933,0
1606164180.0,18355.30000000,18373.38000000,18355.30000000,18371.87000000,25.67820600,1606164239999,471614.21529534,730,14.74411200,270784.96140418,0
1606164240.0,18371.88000000,18382.00000000,18371.87000000,18377.38000000,17.90378500,1606164299999,329037.03405655,609,7.74119300,142268.74344838,0
1606164300.0,18377.73000000,18382.85000000,18369.64000000,18377.56000000,37.37405200,1606164359999,686829.33064421,1048,20.28244500,372731.30019720,0
1606164360.0,18377.57000000,18379.78000000,18371.68000000,18376.02000000,30.59845400,1606164419999,562273.76314452,922,14.81112000,272169.03726046,0
1606164420.0,18376.91000000,18388.02000000,18376.91000000,18384.32000000,38.01889500,1606164479999,698903.06972421,879,20.04489500,368483.81438365,0
1606164480.0,18384.32000000,18392.75000000,18375.40000000,18375.41000000,39.44460100,1606164539999,725113.40540812,876,17.58838400,323335.99000781,0
1606164540.0,18375.41000000,18384.95000000,18373.00000000,18382.28000000,24.68217100,1606164599999,453615.53879659,763,8.54042700,156952.18057384,0
1606164600.0,18382.28000000,18399.00000000,18382.28000000,18392.55000000,44.70846500,1606164659999,822213.29758530,955,22.98323300,422667.66763514,0
1606164660.0,18392.54000000,18396.82000000,18371.51000000,18376.90000000,30.07069400,1606164719999,552945.08105409,864,17.87646300,328739.05603311,0
1606164720.0,18376.90000000,18376.91000000,18350.25000000,18350.81000000,34.24813600,1606164779999,628868.17971144,880,8.27789800,151988.54825406,0
1606164780.0,18350.82000000,18375.57000000,18347.32000000,18373.17000000,33.67197100,1606164839999,618249.56284740,912,14.31969300,262882.28208077,0
1606164840.0,18373.18000000,18388.99000000,18372.70000000,18378.37000000,29.88602700,1606164899999,549343.91177878,945,14.38658100,264430.52997882,0
1606164900.0,18378.38000000,18384.95000000,18372.31000000,18375.74000000,23.63648000,1606164959999,434384.89358878,820,10.63387500,195426.64674467,0
1606164960.0,18376.64000000,18397.04000000,18376.63000000,18387.62000000,49.52080200,1606165019999,910687.06234994,875,27.66951500,508814.13949655,0
1606165020.0,18387.63000000,18389.28000000,18373.12000000,18373.67000000,43.23886700,1606165079999,794876.01068729,891,17.24235000,316969.89946925,0
